fun,run,time,iter,score,x
gf2,1,0.07561635971069336,79,,[nan nan nan]
gf2,1,0.07655715942382812,80,,[nan nan nan]
gf2,1,0.0774996280670166,81,,[nan nan nan]
gf2,1,0.07843995094299316,82,,[nan nan nan]
gf2,1,0.07938289642333984,83,,[nan nan nan]
gf2,1,0.08031988143920898,84,,[nan nan nan]
gf2,1,0.08125185966491699,85,,[nan nan nan]
gf2,1,0.08219599723815918,86,,[nan nan nan]
gf2,1,0.08313846588134766,87,,[nan nan nan]
gf2,1,0.08413219451904297,88,,[nan nan nan]
gf2,1,0.08512544631958008,89,,[nan nan nan]
gf2,1,0.08609795570373535,90,,[nan nan nan]
gf2,1,0.08706450462341309,91,,[nan nan nan]
gf2,1,0.08804488182067871,92,,[nan nan nan]
gf2,1,0.08901834487915039,93,,[nan nan nan]
gf2,1,0.08998823165893555,94,,[nan nan nan]
gf2,1,0.09096002578735352,95,,[nan nan nan]
gf2,1,0.09208345413208008,96,,[nan nan nan]
gf2,1,0.0931403636932373,97,,[nan nan nan]
gf2,1,0.09418344497680664,98,,[nan nan nan]
gf2,1,0.0951545238494873,99,,[nan nan nan]
gf2,2,3.0994415283203125e-06,0,0.8000000000000002,[-1.   1.2  1.2]
gf2,2,0.0012950897216796875,1,1.128052805280528,[-1.37623762  0.42970297  1.43762376]
gf2,2,0.0026230812072753906,2,1.4640637251948823,[2.6379072  2.95133435 0.19705038]
gf2,2,0.0036122798919677734,3,23.596885877435685,[-18.31033861 -42.8542349    8.62608412]
gf2,2,0.004557132720947266,4,56983.716053101874,[ 13691.8913759  155443.86895217   1818.38783124]
gf2,2,0.005494594573974609,5,2480881137275702.5,[-5.07853792e+12 -7.43754095e+15  2.39235608e+10]
gf2,2,0.0064334869384765625,6,2.7156605104301067e+47,[2.59372974e+38 8.14698153e+47 5.47693222e+31]
gf2,2,0.007427215576171875,7,3.5692548812549727e+143,[-3.45527634e+115 -1.07077646e+144  6.57161466e+095]
gf2,2,0.008588075637817383,8,inf,[            inf             inf 1.13521014e+288]
gf2,2,0.00970005989074707,9,,[nan nan nan]
gf2,2,0.010648727416992188,10,,[nan nan nan]
gf2,2,0.01158595085144043,11,,[nan nan nan]
gf2,2,0.012519598007202148,12,,[nan nan nan]
gf2,2,0.013448238372802734,13,,[nan nan nan]
gf2,2,0.014393806457519531,14,,[nan nan nan]
gf2,2,0.015354394912719727,15,,[nan nan nan]
gf2,2,0.016290664672851562,16,,[nan nan nan]
gf2,2,0.017238140106201172,17,,[nan nan nan]
gf2,2,0.018177509307861328,18,,[nan nan nan]
gf2,2,0.019123315811157227,19,,[nan nan nan]
gf2,2,0.0200650691986084,20,,[nan nan nan]
gf2,2,0.021003246307373047,21,,[nan nan nan]
gf2,2,0.021939754486083984,22,,[nan nan nan]
gf2,2,0.02288198471069336,23,,[nan nan nan]
gf2,2,0.02382206916809082,24,,[nan nan nan]
gf2,2,0.02476048469543457,25,,[nan nan nan]
gf2,2,0.02569437026977539,26,,[nan nan nan]
gf2,2,0.026630640029907227,27,,[nan nan nan]
gf2,2,0.027573585510253906,28,,[nan nan nan]
gf2,2,0.028527021408081055,29,,[nan nan nan]
gf2,2,0.02946925163269043,30,,[nan nan nan]
gf2,2,0.03040456771850586,31,,[nan nan nan]
gf2,2,0.03136038780212402,32,,[nan nan nan]
gf2,2,0.03229570388793945,33,,[nan nan nan]
gf2,2,0.03323173522949219,34,,[nan nan nan]
gf2,2,0.03415942192077637,35,,[nan nan nan]
gf2,2,0.03509879112243652,36,,[nan nan nan]
gf2,2,0.036032915115356445,37,,[nan nan nan]
gf2,2,0.03696155548095703,38,,[nan nan nan]
gf2,2,0.03789353370666504,39,,[nan nan nan]
gf2,2,0.038828372955322266,40,,[nan nan nan]
gf2,2,0.039772748947143555,41,,[nan nan nan]
gf2,2,0.040712833404541016,42,,[nan nan nan]
gf2,2,0.04165005683898926,43,,[nan nan nan]
gf2,2,0.0425872802734375,44,,[nan nan nan]
gf2,2,0.04352998733520508,45,,[nan nan nan]
gf2,2,0.04446220397949219,46,,[nan nan nan]
gf2,2,0.04539775848388672,47,,[nan nan nan]
gf2,2,0.046335697174072266,48,,[nan nan nan]
gf2,2,0.04727649688720703,49,,[nan nan nan]
gf2,2,0.04822087287902832,50,,[nan nan nan]
gf2,2,0.0491635799407959,51,,[nan nan nan]
gf2,2,0.05010342597961426,52,,[nan nan nan]
gf2,2,0.05104804039001465,53,,[nan nan nan]
gf2,2,0.0519862174987793,54,,[nan nan nan]
gf2,2,0.05292320251464844,55,,[nan nan nan]
gf2,2,0.05386996269226074,56,,[nan nan nan]
gf2,2,0.05480384826660156,57,,[nan nan nan]
gf2,2,0.055750370025634766,58,,[nan nan nan]
gf2,2,0.05668807029724121,59,,[nan nan nan]
gf2,2,0.05762434005737305,60,,[nan nan nan]
gf2,2,0.058562278747558594,61,,[nan nan nan]
gf2,2,0.059509992599487305,62,,[nan nan nan]
gf2,2,0.060445308685302734,63,,[nan nan nan]
gf2,2,0.061382293701171875,64,,[nan nan nan]
gf2,2,0.06231832504272461,65,,[nan nan nan]
gf2,2,0.06325912475585938,66,,[nan nan nan]
gf2,2,0.06419944763183594,67,,[nan nan nan]
gf2,2,0.06514406204223633,68,,[nan nan nan]
gf2,2,0.06608057022094727,69,,[nan nan nan]
gf2,2,0.06702303886413574,70,,[nan nan nan]
gf2,2,0.06795549392700195,71,,[nan nan nan]
gf2,2,0.06888294219970703,72,,[nan nan nan]
gf2,2,0.06981325149536133,73,,[nan nan nan]
gf2,2,0.07074975967407227,74,,[nan nan nan]
gf2,2,0.07169389724731445,75,,[nan nan nan]
gf2,2,0.07262682914733887,76,,[nan nan nan]
gf2,2,0.07356977462768555,77,,[nan nan nan]
gf2,2,0.07450461387634277,78,,[nan nan nan]
gf2,2,0.07544851303100586,79,,[nan nan nan]
gf2,2,0.07637977600097656,80,,[nan nan nan]
gf2,2,0.0773169994354248,81,,[nan nan nan]
gf2,2,0.07825803756713867,82,,[nan nan nan]
gf2,2,0.07920217514038086,83,,[nan nan nan]
gf2,2,0.08014106750488281,84,,[nan nan nan]
gf2,2,0.08108139038085938,85,,[nan nan nan]
gf2,2,0.0820150375366211,86,,[nan nan nan]
gf2,2,0.08295631408691406,87,,[nan nan nan]
gf2,2,0.08389687538146973,88,,[nan nan nan]
gf2,2,0.08483314514160156,89,,[nan nan nan]
gf2,2,0.08576560020446777,90,,[nan nan nan]
gf2,2,0.08671069145202637,91,,[nan nan nan]
gf2,2,0.08766317367553711,92,,[nan nan nan]
gf2,2,0.08859992027282715,93,,[nan nan nan]
gf2,2,0.08953285217285156,94,,[nan nan nan]
gf2,2,0.09047150611877441,95,,[nan nan nan]
gf2,2,0.09141802787780762,96,,[nan nan nan]
gf2,2,0.09235429763793945,97,,[nan nan nan]
gf2,2,0.09328842163085938,98,,[nan nan nan]
gf2,2,0.09421944618225098,99,,[nan nan nan]
